location name,lat,lon,day,time,pm2.5,pm10,so2,no2,o3,co,no,nox
Kallio 2,60.187389999815856,24.95060000011991,2024-06-23,03:00:00+00:00,4.410495,6.815729,0.284698,10.0312,45.24991,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-23,02:00:00+00:00,3.60974,3.902273,0.272567,11.05107,44.02641,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-23,01:00:00+00:00,4.031095,2.979741,0.267215,10.9832,45.01233,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-23,00:00:00+00:00,6.626544,12.81731,0.374254,10.23923,47.38578,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,23:00:00+00:00,2.532136,3.262999,0.33572,9.825244,53.27856,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,22:00:00+00:00,2.933513,3.071136,0.207987,8.783831,56.58248,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,21:00:00+00:00,3.753669,5.974174,0.277205,10.30358,56.33352,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,20:00:00+00:00,3.087162,4.070406,0.447397,22.21823,48.20476,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,19:00:00+00:00,2.913159,3.750011,0.523037,7.494885,70.33286,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,18:00:00+00:00,2.855552,3.877003,0.509479,4.821494,70.94782,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,17:00:00+00:00,2.079002,3.792572,0.36569,2.905674,71.41743,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,16:00:00+00:00,0.225999,,0.278632,2.397473,66.19566,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,15:00:00+00:00,1.341446,0.173968,0.230465,2.402121,66.87892,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,14:00:00+00:00,3.13022,2.129036,0.150543,2.936193,65.68402,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,13:00:00+00:00,3.150504,3.868129,0.172664,2.115773,66.37895,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,12:00:00+00:00,3.502323,5.822058,0.156251,3.105267,64.54983,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,11:00:00+00:00,4.162535,2.624901,0.242953,3.519301,64.46373,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,10:00:00+00:00,4.382556,7.416436,0.166242,3.796045,61.63351,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,09:00:00+00:00,0.901979,0.117708,0.220831,2.538394,63.15121,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,08:00:00+00:00,1.553126,1.263831,0.253657,2.24948,62.33632,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,07:00:00+00:00,0.819552,3.943984,0.268285,2.731709,56.67237,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,06:00:00+00:00,3.129812,4.425395,0.30896,3.055557,51.29153,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,05:00:00+00:00,2.609759,4.119627,0.825957,3.388805,49.14281,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,04:00:00+00:00,3.008201,4.597474,0.777789,2.307306,50.82075,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,03:00:00+00:00,4.015583,5.37249,0.561571,2.430179,52.32182,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,02:00:00+00:00,4.120441,5.452899,0.23546,2.433012,54.19064,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,01:00:00+00:00,4.251088,5.465324,0.305749,2.783756,55.56853,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-22,00:00:00+00:00,3.515452,4.799273,0.26222,3.060315,57.69565,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,23:00:00+00:00,4.023458,6.526302,0.378535,3.170619,59.24692,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,22:00:00+00:00,3.546401,5.449973,0.555863,2.58931,62.56047,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,21:00:00+00:00,3.780516,5.580668,0.410647,2.839912,66.03572,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,20:00:00+00:00,3.098852,5.594266,0.019242,2.469749,70.61948,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,19:00:00+00:00,2.027673,3.321699,0.062057,1.964275,76.53384,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,18:00:00+00:00,3.395846,6.171034,0.051353,1.908598,79.02784,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,17:00:00+00:00,3.785241,8.419719,0.006397,2.104192,82.689,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,16:00:00+00:00,2.130338,6.551056,,2.104784,86.6289,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,15:00:00+00:00,2.43819,4.888954,0.029232,1.740128,87.43416,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,14:00:00+00:00,1.448735,3.3394,0.061701,1.868347,87.6265,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,13:00:00+00:00,1.351147,2.664968,0.022453,1.964826,86.70712,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,12:00:00+00:00,,,0.133416,2.005045,77.63535,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,11:00:00+00:00,,,0.029232,2.052766,71.07507,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,10:00:00+00:00,6.423917,3.321134,0.136628,2.724581,70.88332,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,09:00:00+00:00,7.218586,10.96598,0.399586,4.336164,70.99364,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,08:00:00+00:00,6.904107,7.581578,0.453819,8.116805,67.0266,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,07:00:00+00:00,4.50765,7.731058,0.433125,8.673785,61.36557,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,06:00:00+00:00,4.810581,3.362844,0.306462,5.890889,55.90155,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,05:00:00+00:00,5.395423,10.0624,0.186222,3.812299,49.18105,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,04:00:00+00:00,6.027396,10.46604,,3.239624,53.09643,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,03:00:00+00:00,6.786599,11.16586,,5.648411,44.68544,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,02:00:00+00:00,5.390069,5.945672,0.000332,5.778824,40.71548,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,01:00:00+00:00,5.401179,7.105721,0.231535,5.565074,53.41602,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-21,00:00:00+00:00,6.532952,8.144168,0.131989,4.608679,57.10988,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,23:00:00+00:00,9.535105,9.740124,0.177659,4.717623,62.72363,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,22:00:00+00:00,7.317142,11.25286,0.159819,4.627838,66.31241,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,21:00:00+00:00,6.581729,11.26562,0.29005,6.088289,65.74473,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,20:00:00+00:00,5.580058,12.20472,0.330011,6.082792,67.81464,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,19:00:00+00:00,5.734414,12.14555,0.308246,4.454748,68.78043,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,17:00:00+00:00,5.379783,13.39216,0.111652,3.681279,67.46937,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,16:00:00+00:00,4.055727,8.866941,0.12521,3.16944,69.33205,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,15:00:00+00:00,3.133039,7.548639,0.134844,2.590447,69.73891,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,14:00:00+00:00,2.617319,7.885013,0.024237,3.422616,69.01596,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,13:00:00+00:00,4.097378,8.011889,0.0328,3.074619,71.73673,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,07:00:00+00:00,3.788941,9.834565,,2.920394,56.72607,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,06:00:00+00:00,4.2041,9.615162,,3.181612,57.14928,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,05:00:00+00:00,2.978407,5.276241,,2.830743,55.74891,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,04:00:00+00:00,0.700147,0.979877,0.068123,2.156406,54.90804,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,03:00:00+00:00,1.384575,1.145442,0.002472,1.993769,55.37941,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,02:00:00+00:00,1.760203,2.969862,0.040293,1.965653,60.13886,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,01:00:00+00:00,2.590181,3.535333,,2.085283,67.86485,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-20,00:00:00+00:00,2.199321,1.863812,,2.803867,69.11198,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,23:00:00+00:00,5.025813,7.625632,0.004256,4.024868,71.96994,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,22:00:00+00:00,5.975104,9.369948,0.009965,3.973505,76.08174,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,21:00:00+00:00,3.778068,5.910398,,3.675387,77.39718,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,20:00:00+00:00,4.152597,7.927146,,3.542351,76.28342,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,19:00:00+00:00,0.592808,1.177522,,4.409436,78.27657,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,18:00:00+00:00,,,,3.988028,77.48562,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,17:00:00+00:00,6.120173,8.207007,0.366404,6.914535,86.51011,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,16:00:00+00:00,5.035177,7.8572,0.289693,10.42378,82.61779,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,15:00:00+00:00,4.150607,7.523256,0.052781,15.42037,71.35497,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,14:00:00+00:00,6.359433,11.41275,0.282795,17.67315,60.36156,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,13:00:00+00:00,5.852112,10.48028,0.266144,14.60346,64.22498,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,12:00:00+00:00,5.208689,10.81899,0.20191,15.15585,70.17005,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,11:00:00+00:00,9.390943,13.3751,0.205489,10.08745,,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,10:00:00+00:00,6.175836,10.20415,0.15197,8.983322,,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,09:00:00+00:00,6.248872,10.30855,0.217263,11.80251,64.56084,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,08:00:00+00:00,6.945348,11.22769,0.185152,9.495862,68.44401,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,07:00:00+00:00,5.721697,9.227364,0.266144,8.944995,72.72035,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,06:00:00+00:00,6.577702,9.60061,0.287195,10.13668,69.48357,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,05:00:00+00:00,5.723495,8.041249,0.095239,5.443621,71.90597,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,04:00:00+00:00,4.622647,5.628929,0.022096,4.126029,73.2365,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,03:00:00+00:00,4.90909,4.620682,,4.749644,74.45448,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,02:00:00+00:00,5.086996,5.601075,,3.337993,77.18743,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,01:00:00+00:00,5.804728,6.961695,0.001045,3.743904,76.14455,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-19,00:00:00+00:00,4.5966,4.192129,,3.192508,74.70212,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,23:00:00+00:00,4.856735,4.95098,,2.762052,69.58955,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,22:00:00+00:00,5.098213,4.930413,,3.81572,68.72446,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,21:00:00+00:00,4.928475,6.33488,,4.223519,70.77122,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,20:00:00+00:00,4.815955,5.797811,,3.851556,71.50228,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,19:00:00+00:00,5.196873,6.357655,0.009608,3.200871,73.14454,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,18:00:00+00:00,5.350234,6.37676,,3.881875,76.6545,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,17:00:00+00:00,6.264561,7.721219,,3.954741,81.81264,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,16:00:00+00:00,6.392882,8.29665,,3.978492,87.79596,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,15:00:00+00:00,7.565479,14.38367,0.046002,5.209153,96.02262,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,14:00:00+00:00,4.186805,9.487692,0.136984,5.771889,88.73386,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,13:00:00+00:00,1.211081,,0.130562,5.274197,83.16528,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,12:00:00+00:00,4.608748,3.844091,0.083822,4.905547,,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,11:00:00+00:00,6.134186,6.819124,,5.944665,,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,10:00:00+00:00,7.334925,9.813296,,5.884011,,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,09:00:00+00:00,7.74031,11.39711,,6.697226,,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,08:00:00+00:00,5.785548,7.335408,0.054565,9.92276,,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,07:00:00+00:00,5.990692,10.18802,0.059917,13.80789,,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,06:00:00+00:00,6.174199,9.704003,,14.17545,41.37696,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,05:00:00+00:00,5.465668,7.042914,,9.290332,62.44748,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,04:00:00+00:00,3.317242,4.658449,0.00497,8.513276,69.5011,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,03:00:00+00:00,2.01983,3.730712,,7.6041,70.54416,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,02:00:00+00:00,1.103719,0.618912,,6.395517,70.03558,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,01:00:00+00:00,3.21637,5.200576,0.017458,10.63325,48.07381,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-18,00:00:00+00:00,3.922921,5.885394,0.104516,9.422286,63.19849,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,23:00:00+00:00,4.208433,5.344975,0.131632,13.95774,62.98627,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,22:00:00+00:00,6.137604,4.321646,0.020669,13.1185,58.80404,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,21:00:00+00:00,6.989943,9.914337,0.116647,22.53605,54.83754,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,20:00:00+00:00,6.968425,5.534363,0.271853,25.46078,59.18319,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,19:00:00+00:00,10.7339,14.1184,0.379249,14.46151,67.61182,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,18:00:00+00:00,8.68173,15.34761,0.703933,8.412964,80.15015,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,17:00:00+00:00,9.432503,17.17415,1.143862,9.525192,90.43732,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,16:00:00+00:00,10.04038,18.53083,1.491738,8.219596,97.26901,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,15:00:00+00:00,6.647462,15.92377,0.470588,7.596152,99.39693,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,14:00:00+00:00,7.616916,18.12263,0.407079,8.971392,97.40897,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,13:00:00+00:00,6.333707,13.12307,0.923719,10.53706,102.3905,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,12:00:00+00:00,6.107859,14.20447,0.931925,11.60087,99.24538,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,11:00:00+00:00,6.892277,13.5229,1.522066,11.96188,95.60788,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,10:00:00+00:00,8.13486,15.39766,1.834262,14.93129,77.4082,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,09:00:00+00:00,9.010333,24.75607,2.606368,13.74108,73.0089,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,08:00:00+00:00,9.883314,18.39209,2.635625,11.06724,65.85739,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,07:00:00+00:00,10.64459,19.66497,2.282754,12.97575,,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,06:00:00+00:00,11.52567,18.86271,2.850416,13.38426,54.26867,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,05:00:00+00:00,9.291576,14.96768,1.726153,11.78606,52.64328,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,04:00:00+00:00,7.652901,10.84826,0.791348,8.291141,62.033,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,03:00:00+00:00,7.804852,10.56269,0.493102,9.378219,75.92505,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,02:00:00+00:00,7.937311,11.61548,0.259629,11.34489,84.32996,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,01:00:00+00:00,7.653811,12.88737,0.201564,9.296121,92.61487,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-17,00:00:00+00:00,7.769906,11.25684,0.283984,10.20522,94.30809,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,23:00:00+00:00,7.29645,9.524486,0.30111,10.83226,103.4438,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,22:00:00+00:00,7.246798,8.432803,0.781357,10.62333,105.932,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,21:00:00+00:00,7.359697,9.029752,0.142693,7.704494,106.8731,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,20:00:00+00:00,7.320412,18.40264,0.231892,9.039391,104.8301,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,19:00:00+00:00,7.458451,13.52555,0.185509,8.901842,102.3899,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,18:00:00+00:00,6.246517,12.97413,0.158392,6.905529,97.29787,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,17:00:00+00:00,6.355964,10.9502,0.181941,5.526401,91.52245,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,16:00:00+00:00,6.777494,9.964258,0.340001,4.787102,86.30957,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,15:00:00+00:00,6.670725,9.796921,0.299326,4.510628,79.78072,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,14:00:00+00:00,6.003496,9.244545,0.519826,4.77687,75.90024,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,13:00:00+00:00,6.910428,9.916948,0.46488,4.352485,73.41367,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,12:00:00+00:00,5.652017,8.500908,0.544088,5.275385,70.30308,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,11:00:00+00:00,7.828266,11.3477,0.31788,4.388056,67.14503,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,10:00:00+00:00,7.444976,11.84938,0.245807,6.320694,62.65269,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,09:00:00+00:00,5.973011,9.00191,,4.503751,66.23896,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,08:00:00+00:00,4.563673,7.244755,,4.032389,68.67538,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,07:00:00+00:00,3.648625,6.132703,0.018171,4.415862,67.46674,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,06:00:00+00:00,3.909184,4.733771,,5.426887,64.53145,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,05:00:00+00:00,4.359732,3.540131,0.023523,7.367577,61.79462,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,04:00:00+00:00,5.633991,7.803718,0.277205,8.256658,58.75145,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,03:00:00+00:00,5.838172,8.010489,0.739255,6.616469,60.93547,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,02:00:00+00:00,5.097325,8.126451,1.093197,7.401995,64.81891,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,01:00:00+00:00,4.543463,8.377221,0.39352,7.731416,74.6881,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-16,00:00:00+00:00,4.832207,8.253821,0.028162,6.461711,79.4555,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-15,23:00:00+00:00,3.716301,6.03618,0.110582,6.346831,71.7385,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-15,22:00:00+00:00,4.812157,4.762866,0.293974,5.180312,80.55762,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-15,21:00:00+00:00,5.50132,8.054058,0.131989,8.249518,79.07986,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-15,20:00:00+00:00,5.309195,7.765991,0.058489,8.933964,82.71089,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-15,19:00:00+00:00,5.945806,13.76429,0.125567,14.7366,72.82526,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-15,18:00:00+00:00,4.69326,6.155349,0.247234,12.52978,69.03754,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-15,17:00:00+00:00,3.967469,5.800135,0.350348,10.19827,73.48431,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-15,16:00:00+00:00,3.58804,4.734464,0.067052,6.326736,75.57584,,,
Kallio 2,60.187389999815856,24.95060000011991,2024-06-15,15:00:00+00:00,4.373917,5.807819,0.150186,9.83516,75.68478,,,
